"Year","npgo","mei","pink","chum","sockeye","total","shannon_neg_1","shannon","evenness","fert","pink_1_oe","pink_2_oe","seal_density","seal_abundance","mean_temp","min_mean_temp","max_mean_temp","total_rain","max_temp","win_mean_temp","win_min_mean_temp","win_max_mean_temp","win_rain","win_heat","bakun","Logging","cumul_log","cumul_footprint","time","Stock","Recruits","juvCohort","Species","sumTemp","sumRain","winTemp","winRain","freshCoho","freshSteel","freshCutt","freshDolly","freshPink","seals","oceanSalmon"
1995,-0.814505920416667,0.994756944666667,945.8363907,2995.350818,788.6718459,4729.859054,-1.004186848,1.004186848,0.91405026,0,0,1,13.85552232,41095.4792,12.990243902439,8.4,18.2,251.4,16.749593495935,4.56302521008403,-3.7,10.7,1214.4,7.20840336134454,-36.0684931506849,60300,406400,638500,3,3,77,116,"Cutthroat",13.5135043233566,352.833848797251,5.11778310938132,1162.25979381443,34429.0343642612,2262.95704467354,108.513745704467,1239.9295532646,3190.63573883162,23.392840003,3729.69733966667
1996,-1.37366676875,1.195576389,915.4260188,3211.763813,721.6593973,4848.84923,-0.737608897,0.737608897,0.671400552,0,1,0,13.9492308,41373.41857,12.2894308943089,5.3,18.7,256.9,15.9390243902439,3.60168067226891,-8.2,11.8,842.7,5.9109243697479,-26.2158469945355,54200,460600,692700,3,25,97,124,"Cutthroat",12.9442851954293,243.251546391753,4.39212443081234,1041.73762886598,59284.7422680412,2266.53264604811,101.025773195876,1341.79725085911,8382.0618556701,25.177974491,3816.38112333333
1997,-1.5999626495,0.920527778,895.2813851,2671.985399,691.8140121,4259.080796,-0.739732113,0.739732113,0.673333186,1,0,1,12.32249334,36548.51525,13.7204918032787,7,19.4,426.9,17.5524590163934,5.5327731092437,-3.2,10.5,1165.6,7.87899159663866,-40.0196078431373,62600,523200,755300,3,9,110,107,"Cutthroat",12.1877224596988,307.290549828179,4.35661890697036,665.115120274914,69092.9467353952,2427.57216494845,82.7628865979381,1445.12199312715,8482.32817869416,25.479934825,4463.762125
1998,-1.13423852308333,0.491187500083333,941.435149,2793.046974,737.6704315,4472.152555,-0.723312778,0.723312778,0.658387663,1,1,0,10.86428993,32223.48392,13.3967479674797,7.7,19,214.2,16.8991869918699,4.42666666666667,-2.6,10.3,1262.4,6.78416666666667,-33.9724517906336,25400,538000,780700,3,18,111,90,"Cutthroat",12.264878607549,349.728178694158,4.54570733104238,683.587457044674,62370.9725085911,2753.30756013746,75.0824742268041,1467.96907216495,24654.0773195876,24.73936878,4760.63606808333
1999,-0.985291407166667,0.162555555666667,938.4900592,2284.257434,808.2168799,4030.964374,-0.512774739,0.512774739,0.739777573,1,0,1,12.32639414,36560.08502,12.1252032520325,4.1,18.8,279.8,15.5674796747967,4.33388429752066,-1,11.8,693.5,6.93553719008264,-30.6444444444444,67300,605300,848000,3,29,84,95,"Cutthroat",12.2302363590646,330.020962199313,5.04771977033692,897.443298969072,67667.8711340206,2694.10137457045,54.3591065292096,631.824742268041,35131.2044673539,25.845513455,4730.2909245
2000,-0.74133878875,0.420499999916667,826.1818127,2288.678705,716.2222596,3831.082778,-0.71555654,0.71555654,0.651327631,1,1,0,13.95434734,41388.59422,12.3764227642276,6,18.5,349.9,15.9089430894309,4.33,-3.1,10.2,540.7,7.11583333333333,-34.6092896174863,53200,658500,901200,3,55,84,107,"Cutthroat",12.8561883608527,273.263402061856,5.46284508628932,812.286597938144,69849.7594501718,2194.55326460481,36.0240549828179,765.725085910653,75133.5463917526,26.3189741925,4620.86836241667
2001,-0.07582005525,1.13705555575,852.7838196,2609.09279,676.4107646,4138.287375,-0.366417465,0.366417465,0.26431433,1,0,1,14.09350033,41801.32199,11.9357723577236,6.6,16.8,373.1,15.1658536585366,4.68166666666667,-2.4,10.4,949,7.01166666666667,-43.627397260274,53800,709400,955000,3,34,66,104,"Cutthroat",13.3205836336714,339.151374570447,4.742815218729,834.28470790378,35413.0481099656,2892.25429553265,42.2628865979381,808.262886597938,28541.7817869416,25.687867165,4311.09501383333
2002,0.98007136175,0.20125,899.1522529,2566.037549,845.807622,4310.997424,-0.925395651,0.925395651,0.667531859,1,1,0,14.26010343,42295.46676,12.6813008130081,5.6,18.1,245.9,16.4536585365854,5.93,-0.2,11.9,833.4,8.43083333333333,-29.6767123287671,103600,797800,1058600,3,4,33,91,"Cutthroat",13.8295365015506,388.715120274914,4.93150486827033,1045.95945017182,56428.3161512028,1712.92096219931,48.4518900343643,1150.06701030928,54788.470790378,26.6279598175,4271.66734658333
2003,1.68621684683333,-0.666895833333333,999.9192264,2717.268943,860.5036187,4577.691788,-0.549390064,0.549390064,0.39630116,1,0,1,14.43770471,42822.23217,12.9585365853659,5.6,17.3,302.8,16.6341463414634,4.54628099173554,-4.2,11.2,704.6,7.00247933884298,-40.2958904109589,76300,860100,1134900,3,27,41,80,"Cutthroat",13.409749112955,338.467010309278,4.37581532286312,1008.30137457045,54206.4347079038,1351.64261168385,64.3470790378007,1549.57903780069,5618.19243986254,28.0198519975,3973.28075875
2004,1.91644970866667,-0.26153472225,899.7455452,2803.342295,771.7955544,4474.883394,-0.610627171,0.610627171,0.440474396,1,1,0,14.05803823,41696.14139,14.0130081300813,7.7,20.5,395.1,17.9195121951219,5.18666666666667,-3.1,10.9,1089.7,7.63666666666667,-20.8825136612022,63500,915400,1198400,3,3,42,62,"Cutthroat",12.9843055904786,212.035910652921,3.93290767326498,1096.41804123711,62513.8642611684,1583.56529209622,79.5927835051546,1604.73711340206,8695.25257731959,28.1584010875,3973.4771975
2005,1.78481138783333,0.193902777666667,1240.504638,2637.159437,722.0366383,4599.700713,-1.16181544,1.16181544,0.838072687,0,0,1,13.69692126,40625.06847,13.6130081300813,9.1,16.9,427.9,17.019512195122,4.60416666666667,-0.6,10.2,906.7,7.21583333333333,-27.4904109589041,61200,962700,1259600,3,7,55,43,"Cutthroat",12.7139650210935,295.440378006873,3.8317663196033,809.477663230241,73314.0223367698,1837.15120274914,74.4621993127148,1635.30927835052,5878.14948453608,27.959774235,4232.47442575
2006,1.19655389375,0.587527777583333,780.2063935,2861.715615,704.546786,4346.468795,-1.153722239,1.153722239,0.716847932,0,1,0,13.34508052,39581.50882,13.0934959349593,6.2,22.1,158.7,16.7154471544715,4.0225,-4.6,12.2,1253.9,6.37,-22.7150684931507,59100,980100,1318700,3,2,79,39,"Cutthroat",12.4374291062498,262.25704467354,4.0203581295061,763.986597938144,74183.912371134,2152.97250859107,52.9106529209622,1989.25257731959,9597.38144329897,27.64346829,4413.5527095
2007,0.513897909083333,0.483875,1211.426459,2446.773251,687.4056266,4345.605337,-1.088687464,1.088687464,0.676439554,0,0,1,13.00227771,38564.7557,12.9284552845528,6.3,18.5,304.4,16.4829268292683,3.82644628099174,-1,10,866,6.25619834710744,-27.6657534246575,73300,1011300,1392000,3,14,86,45,"Cutthroat",12.700602073031,209.68676975945,4.58110012173908,953.264948453608,73707.5085910653,2666.66666666667,47.6718213058419,2096.37972508591,17177.2096219931,27.0649533175,4545.25640041667
2008,-0.384176386666667,0.423423611083333,768.4915875,2238.438412,591.5215808,3598.45158,-0.533597331,0.533597331,0.485701222,0,1,0,12.66093118,37552.32189,12.2268292682927,5.9,17.6,297.3,15.490243902439,3.57666666666667,-6.6,11.5,659.6,6.28,-21.2011019283747,42500,988400,1434500,3,11,57,58,"Cutthroat",12.3537716872014,241.305154639175,3.95060265258016,986.080927835052,96737.5103092784,2629.5910652921,54.9828178694158,2104.62371134021,13039.1512027491,26.3601714975,4505.78795041667
2009,-0.940545431833333,0.300791666583333,1351.164949,2724.023299,614.3914178,4689.579666,-0.745432415,0.745432415,0.463163201,0,0,1,12.78306937,37914.58374,12.8772357723577,6.2,19.3,205.1,16.8373983739837,4.99663865546218,-2.3,9.8,946.6,7.63445378151261,-25.6493150684932,30900,960700,1465400,3,11,45,75,"Cutthroat",12.2743910912153,315.97560137457,4.19741847954711,1031.53934707904,106121.771477663,2576.03780068729,65.1615120274914,2119.07903780069,33690.2577319588,26.1304093725,4494.115459
2010,-0.00409001275000001,0.0470416665833333,960.9712199,2551.198329,832.8043015,4344.97385,-0.667851309,0.667851309,0.607904459,0,1,0,12.89889816,38258.13196,12.4455284552846,5.1,19.7,190.8,15.9658536585366,3.82,-3.5,12.8,922.8,6.08,-62.4547945205479,68900,956100,1534300,3,12,50,77,"Cutthroat",12.6197144395392,272.221305841924,4.36333190148912,817.256357388316,97780.9432989691,2401.85395189003,70.6958762886598,1607.6529209622,132105.575601375,25.90153994,4283.84620775
2011,0.89242064725,-0.353611110916667,1288.332226,2300.582713,669.3975627,4258.312502,NA,NA,NA,0,0,1,13.0157765,38604.7931,12.1959349593496,6.2,16.4,334.4,15.2658536585366,4.09834710743802,-7.7,8.8,1147.7,6.33553719008264,-32.3150684931507,32800,928600,1567100,3,10,62,61,"Cutthroat",13.3785001119827,227.739518900344,4.39374807115201,768.390034364261,82033.7886597938,1642.82130584192,68.446735395189,361.881443298969,291178.996563574,25.79257886,4125.21861208333
2012,1.20834643408333,-0.2698125,932.7828633,2445.494863,625.9456164,4004.223343,NA,NA,NA,0,NA,NA,13.13371388,38954.59538,12.2024390243902,5.7,17.6,297.4,15.7471544715447,4.5025,-0.4,11.2,859.6,6.64333333333333,-34.8306010928962,1700,876100,1568800,3,23,70,49,"Cutthroat",13.5224890341687,224.700343642612,5.17178081748337,854.091065292096,105135.912371134,808.09793814433,55.6082474226804,91.4639175257732,507483.867697595,25.9152059,4024.37113116667
2013,0.957647379666667,0.0425138889166667,1181.955161,2667.210333,601.119332,4450.284825,NA,NA,NA,0,NA,NA,13.25271991,39307.56726,13.3090163934426,5,18.6,228.2,17.2680327868852,3.77166666666667,-4.7,9.9,718,6.615,-7.41917808219178,0,813500,1568800,3,21,73,52,"Cutthroat",13.5339247851454,219.372852233677,4.15123259343551,860.154810996564,92073,459,33,13,5310.85223367698,26.1518804575,4538.77213033333
2014,1.20807532983333,-0.483284722083333,782.3027569,2770.313385,820.7884614,4373.404604,NA,NA,NA,0,NA,NA,13.3617667,39631.00003,13.4325203252033,6.6,18.2,233.8,17.8813008130081,5.675,-2.6,11.5,863,8.67916666666667,-36.7424657534247,0,788100,1568800,3,19,67,61,"Cutthroat",13.0526208757311,254.802597402597,3.5920977327757,933.396103896104,NA,NA,NA,NA,4156.6038961039,26.37780796,4287.69085841667
2015,1.02101245083333,-0.470208333,1176.277858,2908.490109,812.6614839,4897.429451,NA,NA,NA,0,NA,NA,13.3617667,39631.00003,13.779674796748,7.4,20.4,197,18.2967479674797,4.49586776859504,-2.3,9.3,816.8,7.67190082644628,-18.6054794520548,0,720800,1568800,3,18,33,69,"Cutthroat",12.6404958677686,236.4,3.7864406779661,928.3,NA,NA,NA,NA,3257,26.4957477425,4189.61380925
2016,0.955358888916667,0.115902778083333,NA,NA,NA,4897.429451,NA,NA,NA,0,NA,NA,13.3617667,39631.00003,13.2227642276423,7.5,17.4,262.4,17.3373983739837,3.51186440677966,-4.8,12.2,935.5,6.26470588235294,-40.5068493150685,0,667600,1568800,3,4,NA,71,"Cutthroat",NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2502301,4183.67560875
2017,0.00129703900000001,0.258326389083333,NA,NA,NA,4897.429451,NA,NA,NA,0,NA,NA,13.3617667,39631.00003,12.6404958677686,6.3,18.1,236.4,16.9162601626016,3.7864406779661,-1.7,10.5,928.3,6.61271186440678,-25.1506849315068,0,613800,1568800,3,17,NA,60,"Cutthroat",NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3345050025,4461.92013683333
1953,NA,NA,807.7671907,1177.453757,293.479472,2278.70042,NA,NA,NA,NA,NA,NA,NA,NA,12.3219512195122,6.4,16.4,261.7,15.7252032520325,3.825,-7,11.1,1078.4,6.12166666666667,NA,4500,29600,202800,4,15000,15000,NA,"Pink",12.3219512195122,261.7,3.825,1078.4,NA,NA,NA,NA,15000,NA,NA
1954,NA,NA,428.5486699,1608.136846,355.7668891,2392.452405,NA,NA,NA,NA,NA,NA,NA,NA,11.6715447154472,5.8,15,216.3,14.930081300813,4.895,-3.9,11.1,916,6.97166666666667,NA,0,29600,202800,4,70000,2e+05,NA,"Pink",11.6715447154472,216.3,4.895,916,NA,NA,NA,NA,70000,NA,NA
1955,1.082280947,0.330583333,706.3989216,1636.270359,251.7171124,2594.386393,NA,NA,NA,NA,NA,NA,NA,NA,11.1138211382114,4.8,19.5,254.6,14.6032520325203,1.7801652892562,-5.8,9.8,562.1,3.9595041322314,NA,0,29600,202800,4,15000,70000,15000,"Pink",11.1138211382114,254.6,1.7801652892562,562.1,NA,NA,NA,NA,15000,NA,2278.70042
1956,0.20706549,-0.921166667,599.0165317,1838.547484,393.6561563,2831.220172,NA,NA,NA,NA,NA,NA,NA,NA,12.3983739837398,5.8,17,149.7,16.5674796747967,2.64916666666667,-7.3,10,851.1,5.215,NA,0,29600,202800,4,2e+05,150000,70000,"Pink",12.3983739837398,149.7,2.64916666666667,851.1,NA,NA,NA,NA,2e+05,NA,2392.452405
1957,-0.074898058,-1.60825,830.7429357,1334.351547,284.509111,2449.603594,NA,NA,NA,NA,NA,NA,NA,NA,12.530081300813,7.8,16.1,364.8,15.9837398373984,5.66833333333333,1.1,10.3,855.7,7.93083333333333,NA,0,29600,202800,4,70000,70000,15000,"Pink",12.530081300813,364.8,5.66833333333333,855.7,NA,NA,NA,NA,70000,NA,2594.386393
1958,0.069951982,-1.2745,451.2221655,1371.364662,436.075366,2258.662193,NA,NA,NA,NA,NA,NA,NA,NA,14.1585365853659,7,19.5,166.1,18.4365853658537,4.10083333333333,-4.8,11.4,722.4,6.5,NA,0,16100,202800,4,150000,70000,2e+05,"Pink",14.1585365853659,166.1,4.10083333333333,722.4,NA,NA,NA,NA,150000,NA,2831.220172
1959,-1.147306954,0.62075,551.6999698,1323.616637,552.1471734,2427.46378,NA,NA,NA,NA,NA,NA,NA,NA,12.5235772357724,5.9,18.6,255.5,16.1414634146341,4.41570247933884,-1.4,10.8,828.8,6.66776859504132,NA,0,16100,202800,4,70000,30000,70000,"Pink",12.5235772357724,255.5,4.41570247933884,828.8,NA,NA,NA,NA,70000,NA,2449.603594
1960,-0.547807002,0.783583333,306.1663058,1351.57077,423.2096553,2080.946731,NA,NA,NA,NA,NA,NA,NA,NA,11.939837398374,5.6,19.7,381.7,15.5105691056911,4.89083333333333,1.1,10,877.9,7.47583333333333,NA,0,16100,202800,4,70000,150000,150000,"Pink",11.939837398374,381.7,4.89083333333333,877.9,NA,NA,NA,NA,70000,NA,2258.662193
1961,-0.203461008,0.1335,479.7610097,1160.941174,364.6450071,2005.347191,NA,NA,NA,NA,NA,NA,NA,NA,13.0772357723577,6.7,19.2,188.4,17.1536585365854,3.86,-2,9.5,690,6.315,NA,0,16100,202800,4,30000,15000,70000,"Pink",13.0772357723577,188.4,3.86,690,NA,NA,NA,NA,30000,NA,2427.46378
1962,0.747739953,-0.2765,400.5571617,1222.227795,325.1946706,1947.979627,NA,NA,NA,NA,NA,NA,NA,NA,11.760162601626,5,17.8,306,15.2333333333333,5.30416666666667,-3.4,12,1123.4,7.89166666666667,NA,3800,19900,206600,4,150000,70000,70000,"Pink",11.760162601626,306,5.30416666666667,1123.4,NA,NA,NA,NA,150000,NA,2080.946731
1963,0.970684513,-0.274666667,537.0234557,1119.248186,342.4941569,1998.765799,NA,NA,NA,NA,NA,NA,NA,NA,12.4162601626016,5,17.3,312,16.3024390243902,4.28677685950413,-0.9,9.2,1026.4,6.89338842975207,NA,0,8300,206600,4,15000,30000,30000,"Pink",12.4162601626016,312,4.28677685950413,1026.4,NA,NA,NA,NA,15000,NA,2005.347191
1964,-0.093424126,-0.754333333,339.1447846,1259.523074,498.6804802,2097.348339,NA,NA,NA,NA,NA,NA,NA,NA,11.5943089430894,3.6,15.6,319.1,15.1008130081301,2.48583333333333,-7.5,8.3,609.4,4.98583333333333,NA,0,8300,206600,4,70000,2e+05,150000,"Pink",11.5943089430894,319.1,2.48583333333333,609.4,NA,NA,NA,NA,70000,NA,1947.979627
1965,-0.234721502,0.046333333,475.5212264,1064.079091,390.6387542,1930.239071,NA,NA,NA,NA,NA,NA,NA,NA,11.730081300813,4.5,17.3,123,15.9252032520325,3.92916666666667,-3.4,10.3,902.8,6.43166666666667,NA,3400,11700,210000,4,30000,7000,15000,"Pink",11.730081300813,123,3.92916666666667,902.8,NA,NA,NA,NA,30000,NA,1998.765799
1966,0.544102425,-0.77825,388.2108501,1236.754948,355.9902846,1980.956083,NA,NA,NA,NA,NA,NA,NA,NA,11.8918699186992,5.6,17,284.5,15.5991869918699,4.6525,-0.3,9.2,962,6.98416666666667,NA,0,11700,210000,4,2e+05,3e+05,70000,"Pink",11.8918699186992,284.5,4.6525,962,NA,NA,NA,NA,2e+05,NA,2097.348339
1967,-0.837212701,0.692833333,420.8888294,1036.776608,356.4950646,1814.160502,NA,NA,NA,NA,NA,NA,NA,NA,12.9861788617886,6.1,18.1,239.7,17.1959349593496,4.16694214876033,-3.9,10.6,987.1,7.0495867768595,-18.1178082191781,7200,18900,217200,4,7000,3000,30000,"Pink",12.9861788617886,239.7,4.16694214876033,987.1,NA,NA,NA,NA,7000,NA,1930.239071
1968,-0.956356193,0.254916667,376.7878092,969.3062728,476.6124365,1822.706518,NA,NA,NA,NA,NA,NA,NA,NA,12.2813008130081,6.4,17.8,267.9,16.5934959349593,1.64583333333333,-10.8,10.3,684.4,4.26333333333333,-36.4207650273224,9900,28800,227100,4,3e+05,250000,2e+05,"Pink",12.2813008130081,267.9,1.64583333333333,684.4,NA,NA,NA,NA,3e+05,NA,1980.956083
1969,-0.699724801,-0.589583333,546.0550952,655.0165312,461.7106409,1662.782267,NA,NA,NA,NA,NA,NA,NA,NA,12.4951219512195,4.8,17.8,222,16.3951219512195,5.36,-0.8,10.3,702.9,7.84416666666667,-40.7315068493151,0,24300,227100,4,3000,7000,7000,"Pink",12.4951219512195,222,5.36,702.9,NA,7,NA,NA,3000,NA,1814.160502
1970,-0.850601763,-0.317416667,306.2002406,1127.715507,450.322857,1884.238605,NA,NA,NA,NA,NA,NA,1.002390171,2973.089247,11.7544715447154,5.8,18.9,213.2,15.6040650406504,3.025,-6.4,11.4,747.1,5.70833333333333,-28.9315068493151,0,24300,227100,4,250000,1e+05,3e+05,"Pink",11.7544715447154,213.2,3.025,747.1,NA,40,NA,NA,250000,1.002390171,1822.706518
1971,-0.387628509,0.5445,444.7422065,940.2686891,461.3032067,1846.314102,NA,NA,NA,NA,NA,NA,1.063184956,3153.406579,11.8878048780488,6.1,18.4,308.9,16.1626016260163,1.75206611570248,-7,9.2,796.6,4.39256198347107,-15.7808219178082,3200,27500,230300,4,7000,14000,3000,"Pink",11.8878048780488,308.9,1.75206611570248,796.6,NA,71,NA,NA,7000,1.063184956,1662.782267
1972,0.061043154,-0.529,256.4168486,1191.82548,250.4300068,1698.672335,NA,NA,NA,0,NA,NA,1.127666934,3344.660125,12.1373983739837,6.7,17.3,162.5,16.6813008130081,3.43333333333333,-5.6,10.3,708.5,6.39583333333333,-13.3060109289617,0,27500,230300,4,1e+05,110000,250000,"Pink",12.1373983739837,162.5,3.43333333333333,708.5,NA,158,9,NA,1e+05,1.127666934,1884.238605
1973,0.381984271,-1.39675,318.1299105,1230.712023,362.4795065,1911.32144,NA,NA,NA,0,NA,NA,1.195510976,3545.885556,11.3951219512195,5.9,16.2,277.7,15.4390243902439,2.96833333333333,-2.8,7.3,954.5,5.605,-27.7369863013699,0,27500,230300,4,14000,5000,7000,"Pink",11.3951219512195,277.7,2.96833333333333,954.5,NA,714,37,200,14000,1.195510976,1846.314102
1974,-0.659303726,0.857166667,278.7843313,1112.080647,419.46257,1810.327548,NA,NA,NA,0,NA,NA,1.303395454,3865.870917,11.539837398374,5,17,298,15.4463414634146,3.46416666666667,-3.3,8.9,840.5,5.74833333333333,-15.8575342465753,0,27500,230300,4,110000,144000,1e+05,"Pink",11.539837398374,298,3.46416666666667,840.5,NA,1751,54,1920,110000,1.303395454,1698.672335
1975,0.126585564,-0.445833333,472.2981091,1065.258494,309.4782011,1847.034804,-1.146706799,1.146706799,0.827174106,0,0,1,1.479480916,4388.140397,11.5056910569106,6.7,17.8,349,15.0211382113821,3.53388429752066,-2.5,10,1122.8,6.0099173553719,-16.7205479452055,0,27500,230300,4,5000,4200,14000,"Pink",11.5056910569106,349,3.53388429752066,1122.8,NA,2207,50,3274,5000,1.479480916,1911.32144
1976,-0.009310217,-1.166083333,418.5430317,1224.192628,364.0703219,2006.805981,-0.806761392,0.806761392,0.58195533,0,1,0,1.678650546,4978.87752,11.1463414634146,6.7,17,502.8,14.4235772357724,5.14416666666667,-1.2,13.4,879.6,8.03083333333333,-30.8415300546448,0,27500,230300,4,144000,96000,110000,"Pink",11.1463414634146,502.8,5.14416666666667,879.6,63000,4904,81,5189,144000,1.678650546,1810.327548
1977,0.798500537,-1.283666667,570.0821565,1178.099526,508.7978556,2256.979538,-0.987495748,0.987495748,0.712327609,0,0,1,1.877027275,5567.262898,11.8138211382114,5.6,17.7,189.6,15.6918699186992,3.46833333333333,-4.1,9.4,621.5,6.15916666666667,-22.9452054794521,1800,29300,232100,4,4200,400,5000,"Pink",11.8138211382114,189.6,3.46833333333333,621.5,52000,6913,161,5248,4200,1.877027275,1847.034804
1978,1.86321135,-0.101833333,464.4638371,1262.756018,688.8128506,2416.032706,-0.590243459,0.590243459,0.537262749,0,1,0,2.099338667,6226.638486,12.2878048780488,6,17.4,281.4,16.4609756097561,2.46833333333333,-5,10.6,712.4,5.1725,-21.8493150684932,0,25500,232100,4,96000,70000,144000,"Pink",12.2878048780488,281.4,2.46833333333333,712.4,65900,8202,212,4004,96000,2.099338667,2006.805981
1979,1.249270341,0.619333333,641.386268,1239.554247,799.508544,2680.449059,-0.870335732,0.870335732,0.792213723,0,0,1,2.347980179,6964.109212,12.6292682926829,7.2,17.8,292.9,16.5617886178862,4.22892561983471,-4.9,12,737.2,6.93057851239669,-35.4931506849315,0,25500,232100,4,400,18,4200,"Pink",12.6292682926829,292.9,4.22892561983471,737.2,62962,5158,203,4978,400,2.347980179,2256.979538
1980,0.504466636,0.117583333,495.1791152,1366.488673,702.2572326,2563.925021,-0.925188134,0.925188134,0.842142532,0,1,0,2.6260703,7788.924509,12.3943089430894,7.2,19.4,251.9,15.9113821138211,5.90833333333333,-4.1,12.7,1079.8,8.47333333333333,-29.1284153005464,0,25500,232100,4,70000,60000,96000,"Pink",12.3943089430894,251.9,5.90833333333333,1079.8,105256,5216,141,3282,70000,2.6260703,2416.032706
1981,-0.737188575,0.523416667,638.1045615,1553.718706,671.4098699,2863.233137,-0.780676728,0.780676728,0.710602581,0,0,1,2.937096863,8711.429297,12.6268292682927,6.8,19,314.7,16.2447154471545,3.89411764705882,-5.7,12,897.7,6.3218487394958,-51.7287671232877,0,22100,232100,4,18,30000,400,"Pink",12.6268292682927,314.7,3.89411764705882,897.7,55250,7918,55,344,18,2.937096863,2680.449059
1982,-0.749107276,0.556416667,454.1798775,1527.586923,814.0809297,2795.84773,-0.656033093,0.656033093,0.597147055,0,1,0,3.28363628,9739.265207,12.0975609756098,5.5,17.1,190.6,15.9691056910569,4.80666666666667,-0.8,8.8,797.5,7.50166666666667,-10.5671232876712,10600,32700,242700,4,60000,50000,70000,"Pink",12.0975609756098,190.6,4.80666666666667,797.5,56453,9792,1,NA,60000,3.28363628,2563.925021
1983,-0.221840562,0.075916667,802.5524696,1566.723526,751.0651126,3120.341109,-0.531679258,0.531679258,0.483955317,1,0,1,3.764108678,11164.34634,12.9959349593496,8.2,22.1,404.9,16.730081300813,4.3198347107438,-6,10.8,967.6,6.99834710743802,-45.5890410958904,0,25500,242700,4,30000,65300,18,"Pink",12.9959349593496,404.9,4.3198347107438,967.6,74409,10276,10,NA,30000,3.764108678,2863.233137
1984,-0.686691381,1.094833333,627.0947047,1745.664241,687.7402178,3060.499164,-0.541199623,0.541199623,0.492621127,1,1,0,4.351050313,12905.21523,11.8723577235772,5.8,16.2,418.7,15.3032520325203,3.46416666666667,-5.1,8.8,748.8,6.07333333333333,-46.4986301369863,0,15600,242700,4,50000,2e+05,60000,"Pink",11.8723577235772,418.7,3.46416666666667,748.8,73572,11742,20,NA,50000,4.351050313,2795.84773
1985,-0.092064694,1.60925,635.3772034,2061.644268,717.7091744,3414.730645,-0.287451225,0.287451225,0.207352228,1,0,1,4.831468281,14330.13492,12.4487804878049,5.8,16.9,107.4,16.6455284552846,2.74666666666667,-9.6,11.5,655.6,5.49916666666667,-15.5780821917808,2900,18500,245600,4,65300,1400,30000,"Pink",12.4487804878049,107.4,2.74666666666667,655.6,85381,6909,32,192,65300,4.831468281,3120.341109
1986,0.620750037,-0.116916667,558.2884827,2119.396156,726.1707466,3403.855385,-1.088302351,1.088302351,0.785044202,1,1,0,5.391738175,15991.89543,12.5130081300813,6.5,17.4,307.7,16.3528455284553,5.26583333333333,0.5,11.2,1337.2,7.6325,-46.9260273972603,15200,33700,260800,4,2e+05,1e+05,50000,"Pink",12.5130081300813,307.7,5.26583333333333,1337.2,81898,3846,62,1814,2e+05,5.391738175,3060.499164
1987,-0.393901047,-0.38775,555.1429482,1859.805796,743.9219655,3158.87071,-1.006283487,1.006283487,0.915958703,1,0,1,6.484408715,19232.75625,12.4414634146341,7.8,17.4,270,16.4341463414634,4.92231404958678,-2.1,11.5,1108.9,7.32644628099174,-31.9093406593407,14000,44500,274800,4,1400,660,65300,"Pink",12.4414634146341,270,4.92231404958678,1108.9,71505,3873,91,2694,1400,6.484408715,3414.730645
1988,-0.732847288,0.447666667,429.9902775,2290.612047,736.6467193,3457.249044,-0.823836535,0.823836535,0.594272442,1,1,0,7.284288841,21605.2007,12.2585365853659,4.6,19.3,274.3,15.9235772357724,3.45083333333333,-9.4,10.7,929.2,6.09166666666667,-29.9945355191257,8200,52700,283000,4,1e+05,30000,2e+05,"Pink",12.2585365853659,274.3,3.45083333333333,929.2,71620,4005,120,2589,1e+05,7.284288841,3403.855385
1989,0.429174729,1.66675,745.7976576,2004.017905,980.7448458,3730.560408,-0.835912508,0.835912508,0.602983415,0,0,1,8.387268152,24876.63734,13.0666666666667,6.8,17.2,236.6,17.0447154471545,4.67416666666667,-4.1,11.3,963.5,7.1175,-16.2356164383562,13900,66600,296900,4,660,1852,1400,"Pink",13.0666666666667,236.6,4.67416666666667,963.5,57238,6404,157,2635,660,8.387268152,3158.87071
1990,1.323636763,-0.474166667,600.5938033,2312.75224,992.5469393,3905.892983,-0.729514942,0.729514942,0.664033117,0,1,0,9.682405159,28718.0137,13.4406504065041,7.1,19.6,260.2,17.1357723577236,3.72916666666667,-6.1,10.3,1036.2,6.18083333333333,-7.96986301369863,41700,108300,338600,4,30000,160000,1e+05,"Pink",13.4406504065041,260.2,3.72916666666667,1036.2,41551,5942,138,1584,30000,9.682405159,3457.249044
1991,0.612240617,-0.5235,884.5215823,2043.943096,897.0472395,3825.511918,-0.870521618,0.870521618,0.792382924,0,0,1,9.281892224,27530.09234,12.6569105691057,8.1,19,331.8,16.0772357723577,5.95785123966942,0.6,11.4,1376.7,8.22809917355372,-22.8438356164384,42100,150400,380700,4,1852,207,660,"Pink",12.6569105691057,331.8,5.95785123966942,1376.7,70537,2016,91,841,1852,9.281892224,3730.560408
1992,-0.201546121,0.422083333,599.6149518,1917.81002,913.7068252,3431.131797,-0.817742559,0.817742559,0.744341355,0,1,0,8.886607404,26357.67756,13.0471544715447,7.2,17.5,237.4,16.9008130081301,3.44257425742574,-4.2,11,521,6.2019801980198,-27.7896174863388,65400,215800,446100,4,160000,4439,30000,"Pink",13.0471544715447,237.4,3.44257425742574,521,73909,1533,120,888,160000,8.886607404,3905.892983
