YYYYMMDD,Sample,Year,Month,Day,Bakun_Index_ 51N_131W,Bakun_Index_ 48N_125W
19840704,6395,1984,07,04,22,11
19840705,6396,1984,07,05,43,106
19840706,6397,1984,07,06,31,44
19840707,6398,1984,07,07,15,46
19840708,6399,1984,07,08,3,52
19840709,6400,1984,07,09,-14,31
19840710,6401,1984,07,10,-5,30
19840711,6402,1984,07,11,-13,46
19840712,6403,1984,07,12,-4,39
19840713,6404,1984,07,13,1,50
19840714,6405,1984,07,14,-1,35
19840715,6406,1984,07,15,-1,52
19840716,6407,1984,07,16,30,106
19840717,6408,1984,07,17,30,121
19840718,6409,1984,07,18,15,134
19840719,6410,1984,07,19,14,97
19840720,6411,1984,07,20,39,85
19840721,6412,1984,07,21,38,41
19840722,6413,1984,07,22,41,24
19840723,6414,1984,07,23,13,20
19840724,6415,1984,07,24,19,20
19840725,6416,1984,07,25,36,14
19840726,6417,1984,07,26,0,24
19840727,6418,1984,07,27,2,68
19840728,6419,1984,07,28,-22,65
19840729,6420,1984,07,29,-39,23
19840730,6421,1984,07,30,-14,25
19840731,6422,1984,07,31,-5,57
19840801,6423,1984,08,01,-2,74
19840802,6424,1984,08,02,-4,47
19840803,6425,1984,08,03,-4,14
19840804,6426,1984,08,04,-4,9
19840805,6427,1984,08,05,-6,24
19840806,6428,1984,08,06,-99,-9
19840807,6429,1984,08,07,-114,-15
19840808,6430,1984,08,08,-38,10
19840809,6431,1984,08,09,-1,73
19840810,6432,1984,08,10,12,64
19840811,6433,1984,08,11,17,33
19840812,6434,1984,08,12,-2,30
19840813,6435,1984,08,13,-41,1
19840814,6436,1984,08,14,-38,-3
19840815,6437,1984,08,15,-21,-1
19840816,6438,1984,08,16,-2,-12
19840817,6439,1984,08,17,-26,11
19840818,6440,1984,08,18,9,44
19840819,6441,1984,08,19,-3,47
19840820,6442,1984,08,20,-24,7
19840821,6443,1984,08,21,20,6
19840822,6444,1984,08,22,18,60
19840823,6445,1984,08,23,5,29
19840824,6446,1984,08,24,25,32
19840825,6447,1984,08,25,35,31
19840826,6448,1984,08,26,81,40
19840827,6449,1984,08,27,64,51
19840828,6450,1984,08,28,9,4
19840829,6451,1984,08,29,-9,6
19840830,6452,1984,08,30,0,19
19840831,6453,1984,08,31,14,27
19840901,6454,1984,09,01,-25,16
19840902,6455,1984,09,02,-176,-10
19840903,6456,1984,09,03,-92,-7
19840904,6457,1984,09,04,-99,-13
19840905,6458,1984,09,05,-14,18
19840906,6459,1984,09,06,-61,-2
19840907,6460,1984,09,07,-66,-32
19840908,6461,1984,09,08,13,29
19840909,6462,1984,09,09,24,38
19840910,6463,1984,09,10,0,9
19840911,6464,1984,09,11,1,1
19840912,6465,1984,09,12,-6,0
19840913,6466,1984,09,13,-149,-21
19840914,6467,1984,09,14,-71,-47
19840915,6468,1984,09,15,-77,-16
19840916,6469,1984,09,16,-31,-33
19840917,6470,1984,09,17,-14,-3
19840918,6471,1984,09,18,11,37
19840919,6472,1984,09,19,80,52
19840920,6473,1984,09,20,100,121
19840921,6474,1984,09,21,69,56
19840922,6475,1984,09,22,78,25
19840923,6476,1984,09,23,18,4
19840924,6477,1984,09,24,-23,-1
19840925,6478,1984,09,25,-15,-30
19840926,6479,1984,09,26,-6,-2
19840927,6480,1984,09,27,-60,-19
19840928,6481,1984,09,28,-67,-65
19840929,6482,1984,09,29,-22,-71
19840930,6483,1984,09,30,-2,25
19841001,6484,1984,10,01,-26,14
19841002,6485,1984,10,02,-23,1
19841003,6486,1984,10,03,-111,-112
19841004,6487,1984,10,04,2,-39
19841005,6488,1984,10,05,-292,-106
19841006,6489,1984,10,06,-397,-275
19841007,6490,1984,10,07,-143,-190
19841008,6491,1984,10,08,-153,-62
19841009,6492,1984,10,09,-542,-243
19841010,6493,1984,10,10,-123,-28
19841011,6494,1984,10,11,-105,-70
19841012,6495,1984,10,12,-19,-350
19841013,6496,1984,10,13,126,28
19841014,6497,1984,10,14,32,22
19841015,6498,1984,10,15,3,7
19841016,6499,1984,10,16,35,25
19841017,6500,1984,10,17,-30,-3
19841018,6501,1984,10,18,-217,-154
19841019,6502,1984,10,19,18,-78
19841020,6503,1984,10,20,-1,2
19841021,6504,1984,10,21,-79,-25
19841022,6505,1984,10,22,-97,-17
19841023,6506,1984,10,23,28,-9
19841024,6507,1984,10,24,-15,-45
19841025,6508,1984,10,25,46,48
19841026,6509,1984,10,26,47,55
19841027,6510,1984,10,27,42,-3
19841028,6511,1984,10,28,22,41
19841029,6512,1984,10,29,33,4
19841030,6513,1984,10,30,31,73
19841031,6514,1984,10,31,-467,-179
19841101,6515,1984,11,01,-493,-594
19841102,6516,1984,11,02,-38,-313
19841103,6517,1984,11,03,11,-49
19841104,6518,1984,11,04,9,-33
19841105,6519,1984,11,05,-69,-124
19841106,6520,1984,11,06,6,-62
19841107,6521,1984,11,07,-152,-60
19841108,6522,1984,11,08,-61,-38
19841109,6523,1984,11,09,-11,-90
19841110,6524,1984,11,10,2,-76
19841111,6525,1984,11,11,-1,-47
19841112,6526,1984,11,12,31,-47
19841113,6527,1984,11,13,23,72
19841114,6528,1984,11,14,-19,-27
19841115,6529,1984,11,15,-51,-103
19841116,6530,1984,11,16,-129,-67
19841117,6531,1984,11,17,-165,-522
19841118,6532,1984,11,18,-38,-54
19841119,6533,1984,11,19,-48,-94
19841120,6534,1984,11,20,-1,15
19841121,6535,1984,11,21,-355,-82
19841122,6536,1984,11,22,-166,-388
19841123,6537,1984,11,23,8,-28
19841124,6538,1984,11,24,-10,-35
19841125,6539,1984,11,25,20,-20
19841126,6540,1984,11,26,-411,-526
19841127,6541,1984,11,27,-33,-352
19841128,6542,1984,11,28,38,40
19841129,6543,1984,11,29,1,-50
19841130,6544,1984,11,30,7,23
19841201,6545,1984,12,01,-168,-52
19841202,6546,1984,12,02,-213,-342
19841203,6547,1984,12,03,-240,-296
19841204,6548,1984,12,04,-282,-255
19841205,6549,1984,12,05,-175,-163
19841206,6550,1984,12,06,-70,-251
19841207,6551,1984,12,07,14,-94
19841208,6552,1984,12,08,18,12
19841209,6553,1984,12,09,61,-63
19841210,6554,1984,12,10,1,-1
19841211,6555,1984,12,11,33,-83
19841212,6556,1984,12,12,149,90
19841213,6557,1984,12,13,-14,-137
19841214,6558,1984,12,14,113,-12
19841215,6559,1984,12,15,58,2
19841216,6560,1984,12,16,55,-29
19841217,6561,1984,12,17,18,-30
19841218,6562,1984,12,18,14,-39
19841219,6563,1984,12,19,21,-41
19841220,6564,1984,12,20,36,-76
19841221,6565,1984,12,21,10,-24
19841222,6566,1984,12,22,71,49
19841223,6567,1984,12,23,50,55
19841224,6568,1984,12,24,24,-1
19841225,6569,1984,12,25,73,5
19841226,6570,1984,12,26,26,10
19841227,6571,1984,12,27,42,17
19841228,6572,1984,12,28,-7,6
19841229,6573,1984,12,29,-114,-111
19841230,6574,1984,12,30,0,8
19841231,6575,1984,12,31,-105,-49
19850101,6576,1985,01,01,-146,-74
19850102,6577,1985,01,02,-133,-176
19850103,6578,1985,01,03,-229,-268
19850104,6579,1985,01,04,-241,-259
19850105,6580,1985,01,05,-85,-73
19850106,6581,1985,01,06,-149,-171
19850107,6582,1985,01,07,-159,-81
19850108,6583,1985,01,08,-239,-147
19850109,6584,1985,01,09,-70,-109
19850110,6585,1985,01,10,-345,-215
19850111,6586,1985,01,11,-323,-288
19850112,6587,1985,01,12,-175,-134
19850113,6588,1985,01,13,-165,-257
19850114,6589,1985,01,14,-30,-113
19850115,6590,1985,01,15,-286,-62
19850116,6591,1985,01,16,-119,-97
19850117,6592,1985,01,17,-58,-41
19850118,6593,1985,01,18,-137,-60
19850119,6594,1985,01,19,-64,-19
19850120,6595,1985,01,20,-47,19
19850121,6596,1985,01,21,-104,-30
19850122,6597,1985,01,22,-197,-107
19850123,6598,1985,01,23,-172,-125
19850124,6599,1985,01,24,-37,-34
19850125,6600,1985,01,25,5,-1
19850126,6601,1985,01,26,6,-3
19850127,6602,1985,01,27,35,-2
19850128,6603,1985,01,28,77,11
19850129,6604,1985,01,29,39,15
19850130,6605,1985,01,30,50,4
19850131,6606,1985,01,31,42,-1
19850201,6607,1985,02,01,100,11
19850202,6608,1985,02,02,5,-9
19850203,6609,1985,02,03,-1,-22
19850204,6610,1985,02,04,37,-18
19850205,6611,1985,02,05,55,3
19850206,6612,1985,02,06,8,-93
19850207,6613,1985,02,07,-15,-44
19850208,6614,1985,02,08,-4,-15
19850209,6615,1985,02,09,-17,-51
19850210,6616,1985,02,10,-101,-234
19850211,6617,1985,02,11,32,-298
19850212,6618,1985,02,12,-39,-13
19850213,6619,1985,02,13,-456,-232
19850214,6620,1985,02,14,-192,-261
19850215,6621,1985,02,15,7,3
19850216,6622,1985,02,16,27,3
19850217,6623,1985,02,17,-76,-3
19850218,6624,1985,02,18,-76,-24
19850219,6625,1985,02,19,58,11
19850220,6626,1985,02,20,19,12
19850221,6627,1985,02,21,57,33
19850222,6628,1985,02,22,-1,20
19850223,6629,1985,02,23,44,-3
19850224,6630,1985,02,24,79,109
19850225,6631,1985,02,25,-29,3
19850226,6632,1985,02,26,-2,6
19850227,6633,1985,02,27,23,6
19850228,6634,1985,02,28,58,58
19850301,6635,1985,03,01,106,150
19850302,6636,1985,03,02,16,48
19850303,6637,1985,03,03,-24,-36
19850304,6638,1985,03,04,45,-100
19850305,6639,1985,03,05,40,-69
19850306,6640,1985,03,06,-1,-25
19850307,6641,1985,03,07,-21,-14
19850308,6642,1985,03,08,-2,-23
19850309,6643,1985,03,09,6,9
19850310,6644,1985,03,10,9,20
19850311,6645,1985,03,11,43,65
19850312,6646,1985,03,12,14,38
19850313,6647,1985,03,13,-25,5
19850314,6648,1985,03,14,-72,17
19850315,6649,1985,03,15,-143,-3
19850316,6650,1985,03,16,-19,-15
19850317,6651,1985,03,17,-23,3
19850318,6652,1985,03,18,-25,4
19850319,6653,1985,03,19,-15,-26
19850320,6654,1985,03,20,-7,-66
19850321,6655,1985,03,21,-94,-23
19850322,6656,1985,03,22,-4,-40
19850323,6657,1985,03,23,73,-288
19850324,6658,1985,03,24,-8,-10
19850325,6659,1985,03,25,-84,-59
19850326,6660,1985,03,26,-97,-216
19850327,6661,1985,03,27,54,-37
19850328,6662,1985,03,28,35,36
19850329,6663,1985,03,29,-147,-94
19850330,6664,1985,03,30,-44,-14
19850331,6665,1985,03,31,-101,-62
19850401,6666,1985,04,01,4,-12
19850402,6667,1985,04,02,5,31
19850403,6668,1985,04,03,34,49
19850404,6669,1985,04,04,29,31
19850405,6670,1985,04,05,-1,28
19850406,6671,1985,04,06,-30,-37
19850407,6672,1985,04,07,-7,-27
19850408,6673,1985,04,08,13,25
19850409,6674,1985,04,09,26,9
19850410,6675,1985,04,10,-9,-29
19850411,6676,1985,04,11,-99,-83
19850412,6677,1985,04,12,-166,-43
19850413,6678,1985,04,13,10,8
19850414,6679,1985,04,14,49,62
19850415,6680,1985,04,15,53,36
19850416,6681,1985,04,16,-12,43
19850417,6682,1985,04,17,-7,-6
19850418,6683,1985,04,18,34,49
19850419,6684,1985,04,19,9,46
19850420,6685,1985,04,20,-25,12
19850421,6686,1985,04,21,-13,1
19850422,6687,1985,04,22,-11,-34
19850423,6688,1985,04,23,81,54
19850424,6689,1985,04,24,36,52
19850425,6690,1985,04,25,-200,-41
19850426,6691,1985,04,26,61,-46
19850427,6692,1985,04,27,1,19
19850428,6693,1985,04,28,-38,-2
19850429,6694,1985,04,29,-113,-2
19850430,6695,1985,04,30,-81,-17
19850501,6696,1985,05,01,-105,-41
19850502,6697,1985,05,02,-42,-36
19850503,6698,1985,05,03,39,-18
19850504,6699,1985,05,04,18,18
19850505,6700,1985,05,05,6,2
19850506,6701,1985,05,06,38,12
19850507,6702,1985,05,07,9,13
19850508,6703,1985,05,08,0,0
19850509,6704,1985,05,09,13,18
19850510,6705,1985,05,10,77,114
19850511,6706,1985,05,11,-105,17
19850512,6707,1985,05,12,-161,-31
19850513,6708,1985,05,13,37,17
19850514,6709,1985,05,14,-75,83
19850515,6710,1985,05,15,-26,26
19850516,6711,1985,05,16,22,1
19850517,6712,1985,05,17,27,25
19850518,6713,1985,05,18,27,59
19850519,6714,1985,05,19,39,64
19850520,6715,1985,05,20,14,45
19850521,6716,1985,05,21,2,14
19850522,6717,1985,05,22,-26,-2
19850523,6718,1985,05,23,-54,1
19850524,6719,1985,05,24,21,41
19850525,6720,1985,05,25,54,80
19850526,6721,1985,05,26,28,61
19850527,6722,1985,05,27,23,28
19850528,6723,1985,05,28,35,39
19850529,6724,1985,05,29,-2,58
19850530,6725,1985,05,30,2,9
19850531,6726,1985,05,31,16,22
19850601,6727,1985,06,01,3,53
19850602,6728,1985,06,02,-145,-1
19850603,6729,1985,06,03,-37,-23
19850604,6730,1985,06,04,6,27
19850605,6731,1985,06,05,-2,1
19850606,6732,1985,06,06,3,-3
19850607,6733,1985,06,07,32,84
19850608,6734,1985,06,08,9,53
19850609,6735,1985,06,09,1,61
19850610,6736,1985,06,10,-126,1
19850611,6737,1985,06,11,-61,15
19850612,6738,1985,06,12,-14,24
19850613,6739,1985,06,13,-4,-14
19850614,6740,1985,06,14,29,31
19850615,6741,1985,06,15,11,116
19850616,6742,1985,06,16,-9,40
19850617,6743,1985,06,17,-9,15
19850618,6744,1985,06,18,52,57
19850619,6745,1985,06,19,108,170
19850620,6746,1985,06,20,27,145
19850621,6747,1985,06,21,57,100
19850622,6748,1985,06,22,93,137
19850623,6749,1985,06,23,135,117
19850624,6750,1985,06,24,26,65
19850625,6751,1985,06,25,-12,54
19850626,6752,1985,06,26,-1,58
19850627,6753,1985,06,27,-11,53
19850628,6754,1985,06,28,-17,2
19850629,6755,1985,06,29,-21,-1
19850630,6756,1985,06,30,-88,-11
19850701,6757,1985,07,01,-9,15
19850702,6758,1985,07,02,11,9
19850703,6759,1985,07,03,-6,21
19850704,6760,1985,07,04,-26,2
19850705,6761,1985,07,05,-21,19
19850706,6762,1985,07,06,4,26
19850707,6763,1985,07,07,7,10
19850708,6764,1985,07,08,-8,11
19850709,6765,1985,07,09,-12,12
19850710,6766,1985,07,10,-29,14
19850711,6767,1985,07,11,4,65
19850712,6768,1985,07,12,16,101
19850713,6769,1985,07,13,8,75
19850714,6770,1985,07,14,1,81
19850715,6771,1985,07,15,4,86
19850716,6772,1985,07,16,52,89
19850717,6773,1985,07,17,69,58
19850718,6774,1985,07,18,66,44
19850719,6775,1985,07,19,66,47
19850720,6776,1985,07,20,40,68
19850721,6777,1985,07,21,11,98
19850722,6778,1985,07,22,9,101
19850723,6779,1985,07,23,22,86
19850724,6780,1985,07,24,11,69
19850725,6781,1985,07,25,32,80
19850726,6782,1985,07,26,36,76
19850727,6783,1985,07,27,33,62
19850728,6784,1985,07,28,47,76
19850729,6785,1985,07,29,57,78
19850730,6786,1985,07,30,94,52
19850731,6787,1985,07,31,17,8
19850801,6788,1985,08,01,-65,13
19850802,6789,1985,08,02,-39,9
19850803,6790,1985,08,03,-19,32
19850804,6791,1985,08,04,-37,44
19850805,6792,1985,08,05,-69,4
19850806,6793,1985,08,06,-25,-1
19850807,6794,1985,08,07,25,20
19850808,6795,1985,08,08,26,47
19850809,6796,1985,08,09,66,87
19850810,6797,1985,08,10,73,85
19850811,6798,1985,08,11,133,102
19850812,6799,1985,08,12,164,62
19850813,6800,1985,08,13,121,21
19850814,6801,1985,08,14,184,51
19850815,6802,1985,08,15,82,13
19850816,6803,1985,08,16,73,1
19850817,6804,1985,08,17,68,35
19850818,6805,1985,08,18,39,70
19850819,6806,1985,08,19,31,67
19850820,6807,1985,08,20,25,49
19850821,6808,1985,08,21,2,12
19850822,6809,1985,08,22,7,17
19850823,6810,1985,08,23,14,16
19850824,6811,1985,08,24,52,54
19850825,6812,1985,08,25,65,60
19850826,6813,1985,08,26,17,41
19850827,6814,1985,08,27,-21,37
19850828,6815,1985,08,28,-71,5
19850829,6816,1985,08,29,-22,-5
19850830,6817,1985,08,30,-7,-8
19850831,6818,1985,08,31,-36,3
19850901,6819,1985,09,01,51,38
19850902,6820,1985,09,02,73,67
19850903,6821,1985,09,03,69,79
19850904,6822,1985,09,04,121,106
19850905,6823,1985,09,05,84,91
19850906,6824,1985,09,06,43,21
19850907,6825,1985,09,07,1,-13
19850908,6826,1985,09,08,14,9
19850909,6827,1985,09,09,29,5
19850910,6828,1985,09,10,4,-2
19850911,6829,1985,09,11,-28,-27
19850912,6830,1985,09,12,-11,-134
19850913,6831,1985,09,13,8,-27
19850914,6832,1985,09,14,27,9
19850915,6833,1985,09,15,33,19
19850916,6834,1985,09,16,94,65
19850917,6835,1985,09,17,94,59
19850918,6836,1985,09,18,50,25
19850919,6837,1985,09,19,11,19
19850920,6838,1985,09,20,39,19
19850921,6839,1985,09,21,7,41
19850922,6840,1985,09,22,3,16
19850923,6841,1985,09,23,14,25
19850924,6842,1985,09,24,3,29
19850925,6843,1985,09,25,29,12
19850926,6844,1985,09,26,35,34
19850927,6845,1985,09,27,-7,-13
19850928,6846,1985,09,28,5,-23
19850929,6847,1985,09,29,9,-3
19850930,6848,1985,09,30,2,7
19851001,6849,1985,10,01,0,2
19851002,6850,1985,10,02,23,44
19851003,6851,1985,10,03,-40,8
19851004,6852,1985,10,04,-22,-4
19851005,6853,1985,10,05,13,2
19851006,6854,1985,10,06,70,48
19851007,6855,1985,10,07,1,8
19851008,6856,1985,10,08,-9,-7
19851009,6857,1985,10,09,-19,-27
19851010,6858,1985,10,10,10,-82
19851011,6859,1985,10,11,53,30
19851012,6860,1985,10,12,6,5
19851013,6861,1985,10,13,1,-20
19851014,6862,1985,10,14,7,28
19851015,6863,1985,10,15,56,4
19851016,6864,1985,10,16,17,22
19851017,6865,1985,10,17,4,-10
19851018,6866,1985,10,18,-39,-67
19851019,6867,1985,10,19,-80,-135
19851020,6868,1985,10,20,-71,-350
19851021,6869,1985,10,21,7,-244
19851022,6870,1985,10,22,95,-24
19851023,6871,1985,10,23,23,-9
19851024,6872,1985,10,24,22,-14
19851025,6873,1985,10,25,-113,-47
19851026,6874,1985,10,26,23,-149
19851027,6875,1985,10,27,13,24
19851028,6876,1985,10,28,-148,-11
19851029,6877,1985,10,29,-37,-115
19851030,6878,1985,10,30,6,6
19851031,6879,1985,10,31,-16,-78
19851101,6880,1985,11,01,20,-20
19851102,6881,1985,11,02,-7,-2
19851103,6882,1985,11,03,11,11
19851104,6883,1985,11,04,18,37
19851105,6884,1985,11,05,58,0
19851106,6885,1985,11,06,38,23
19851107,6886,1985,11,07,49,35
19851108,6887,1985,11,08,98,21
19851109,6888,1985,11,09,45,-37
19851110,6889,1985,11,10,-9,-78
19851111,6890,1985,11,11,2,-49
19851112,6891,1985,11,12,-26,-52
19851113,6892,1985,11,13,-234,-123
19851114,6893,1985,11,14,-93,-348
19851115,6894,1985,11,15,64,-110
19851116,6895,1985,11,16,90,23
19851117,6896,1985,11,17,71,47
19851118,6897,1985,11,18,5,-3
19851119,6898,1985,11,19,18,-12
19851120,6899,1985,11,20,28,-3
19851121,6900,1985,11,21,-9,-28
19851122,6901,1985,11,22,-18,-34
19851123,6902,1985,11,23,1,-51
19851124,6903,1985,11,24,1,-40
19851125,6904,1985,11,25,-17,-10
19851126,6905,1985,11,26,-111,-33
19851127,6906,1985,11,27,-122,-105
19851128,6907,1985,11,28,-100,-128
19851129,6908,1985,11,29,-10,-99
19851130,6909,1985,11,30,-56,-158
19851201,6910,1985,12,01,-224,-477
19851202,6911,1985,12,02,-113,-490
19851203,6912,1985,12,03,-394,-357
19851204,6913,1985,12,04,-479,-363
19851205,6914,1985,12,05,-160,-163
19851206,6915,1985,12,06,-245,-134
19851207,6916,1985,12,07,-53,-88
19851208,6917,1985,12,08,-3,-3
19851209,6918,1985,12,09,-10,-1
19851210,6919,1985,12,10,-33,-54
19851211,6920,1985,12,11,-30,-23
19851212,6921,1985,12,12,-83,-25
19851213,6922,1985,12,13,-38,-34
19851214,6923,1985,12,14,-56,-70
19851215,6924,1985,12,15,-59,-61
19851216,6925,1985,12,16,-40,-56
19851217,6926,1985,12,17,-69,-38
19851218,6927,1985,12,18,-138,-73
19851219,6928,1985,12,19,-213,-129
19851220,6929,1985,12,20,-121,-146
19851221,6930,1985,12,21,-167,-120
19851222,6931,1985,12,22,-26,-50
19851223,6932,1985,12,23,-52,-76
19851224,6933,1985,12,24,-23,-93
19851225,6934,1985,12,25,-14,-110
19851226,6935,1985,12,26,-15,-93
19851227,6936,1985,12,27,-20,-60
19851228,6937,1985,12,28,-7,-82
19851229,6938,1985,12,29,15,-5
19851230,6939,1985,12,30,-31,-16
19851231,6940,1985,12,31,-62,-226
19860101,6941,1986,01,01,40,-19
19860102,6942,1986,01,02,-98,-163
19860103,6943,1986,01,03,-399,-359
19860104,6944,1986,01,04,-366,-459
19860105,6945,1986,01,05,-13,-214
19860106,6946,1986,01,06,-536,-240
19860107,6947,1986,01,07,-74,-523
19860108,6948,1986,01,08,-273,-233
19860109,6949,1986,01,09,-237,-418
19860110,6950,1986,01,10,-19,-337
19860111,6951,1986,01,11,-502,-201
19860112,6952,1986,01,12,-486,-584
19860113,6953,1986,01,13,-308,-334
19860114,6954,1986,01,14,-41,-65
19860115,6955,1986,01,15,-87,-191
19860116,6956,1986,01,16,-59,-299
19860117,6957,1986,01,17,-150,-286
19860118,6958,1986,01,18,-9,-336
19860119,6959,1986,01,19,-6,20
19860120,6960,1986,01,20,-151,-32
19860121,6961,1986,01,21,-413,-371
19860122,6962,1986,01,22,-122,-346
19860123,6963,1986,01,23,-19,-29
19860124,6964,1986,01,24,-463,-87
19860125,6965,1986,01,25,-431,-270
19860126,6966,1986,01,26,-72,-198
19860127,6967,1986,01,27,11,-31
19860128,6968,1986,01,28,-36,-89
19860129,6969,1986,01,29,-99,-194
19860130,6970,1986,01,30,-172,-156
19860131,6971,1986,01,31,-363,-342
19860201,6972,1986,02,01,-231,-225
19860202,6973,1986,02,02,-105,-340
19860203,6974,1986,02,03,0,-99
19860204,6975,1986,02,04,-13,-64
19860205,6976,1986,02,05,-10,13
19860206,6977,1986,02,06,-58,-3
19860207,6978,1986,02,07,-28,-3
19860208,6979,1986,02,08,3,4
19860209,6980,1986,02,09,34,3
19860210,6981,1986,02,10,1,-12
19860211,6982,1986,02,11,-53,-53
19860212,6983,1986,02,12,-68,-56
19860213,6984,1986,02,13,-70,-160
19860214,6985,1986,02,14,-86,-277
19860215,6986,1986,02,15,31,-94
19860216,6987,1986,02,16,14,17
19860217,6988,1986,02,17,-5,9
19860218,6989,1986,02,18,-29,14
19860219,6990,1986,02,19,-55,-35
19860220,6991,1986,02,20,13,-39
19860221,6992,1986,02,21,-192,-125
19860222,6993,1986,02,22,-55,-63
19860223,6994,1986,02,23,-120,-129
19860224,6995,1986,02,24,-85,-143
19860225,6996,1986,02,25,-75,-62
19860226,6997,1986,02,26,-265,-148
19860227,6998,1986,02,27,-405,-188
19860228,6999,1986,02,28,-180,-4
19860301,7000,1986,03,01,-156,-14
19860302,7001,1986,03,02,-332,-98
19860303,7002,1986,03,03,-93,-46
19860304,7003,1986,03,04,-20,3
19860305,7004,1986,03,05,-128,-37
19860306,7005,1986,03,06,-216,-110
19860307,7006,1986,03,07,-177,-100
19860308,7007,1986,03,08,-46,-6
19860309,7008,1986,03,09,-273,-207
19860310,7009,1986,03,10,-230,-189
19860311,7010,1986,03,11,-136,-138
19860312,7011,1986,03,12,-96,-117
19860313,7012,1986,03,13,-4,-66
19860314,7013,1986,03,14,-59,-83
19860315,7014,1986,03,15,12,-48
19860316,7015,1986,03,16,22,44
19860317,7016,1986,03,17,-53,-1
19860318,7017,1986,03,18,-28,-3
19860319,7018,1986,03,19,-214,-34
19860320,7019,1986,03,20,-144,-198
19860321,7020,1986,03,21,-17,4
19860322,7021,1986,03,22,-249,-36
19860323,7022,1986,03,23,-119,-145
19860324,7023,1986,03,24,-106,-19
19860325,7024,1986,03,25,-183,-284
19860326,7025,1986,03,26,-28,-147
19860327,7026,1986,03,27,-31,-10
19860328,7027,1986,03,28,12,17
19860329,7028,1986,03,29,28,9
19860330,7029,1986,03,30,66,112
19860331,7030,1986,03,31,-72,-6
19860401,7031,1986,04,01,28,55
19860402,7032,1986,04,02,-91,3
19860403,7033,1986,04,03,-37,-16
19860404,7034,1986,04,04,15,14
19860405,7035,1986,04,05,-1,25
19860406,7036,1986,04,06,-30,19
19860407,7037,1986,04,07,-44,10
19860408,7038,1986,04,08,40,102
19860409,7039,1986,04,09,27,113
19860410,7040,1986,04,10,-6,38
19860411,7041,1986,04,11,84,-10
19860412,7042,1986,04,12,136,56
19860413,7043,1986,04,13,-84,-18
19860414,7044,1986,04,14,-70,-137
19860415,7045,1986,04,15,-5,-51
19860416,7046,1986,04,16,31,-1
19860417,7047,1986,04,17,-1,47
19860418,7048,1986,04,18,-198,-36
19860419,7049,1986,04,19,-101,-62
19860420,7050,1986,04,20,3,9
19860421,7051,1986,04,21,29,95
19860422,7052,1986,04,22,48,137
19860423,7053,1986,04,23,-91,14
19860424,7054,1986,04,24,-224,-132
19860425,7055,1986,04,25,36,-5
19860426,7056,1986,04,26,-147,-99
19860427,7057,1986,04,27,-5,25
19860428,7058,1986,04,28,-8,-1
19860429,7059,1986,04,29,-40,4
19860430,7060,1986,04,30,-122,-104
19860501,7061,1986,05,01,-256,-244
19860502,7062,1986,05,02,-66,-39
19860503,7063,1986,05,03,-1,8
19860504,7064,1986,05,04,-2,12
19860505,7065,1986,05,05,17,-11
19860506,7066,1986,05,06,9,39
19860507,7067,1986,05,07,6,32
